State,Datetime,AnomalyScore,AnomalyState,PID,Algorithm,DataDatetime,CPU(%),RAM(%),RDISK(Bytes),WDISK(Bytes),TOTALTIME(s)
Negativo,1714218053,-0.59042147814003,0,13471,svm,1714218053,9.35,1.59,880757,366,9.200000000000045
Negativo,1714218055,-0.49588228452386,0,13471,svm,1714218055,16.61,1.87,881530,1140,11.200000000000045
Negativo,1714218057,0.04073365188139,0,13471,svm,1714218057,42.2,3.64,882132,1741,13.200000000000045
Negativo,1714218059,-0.0407743891088,0,13471,svm,1714218059,66.78,5.76,882390,1999,15.200000000000045
Positivo,1714218061,0.3595232887191,1,13471,svm,1714218061,87.03,3.16,882755,2364,17.200000000000045
Negativo,1714218063,-0.26650585175501,0,13471,svm,1714218063,113.96,5.81,882877,2486,19.200000000000045
Negativo,1714218065,0.057962557976912,0,13471,svm,1714218065,136.08,4.9,882999,2608,21.200000000000045
Negativo,1714218067,0.092851861289258,0,13471,svm,1714218067,156.47,3.93,883316,2925,23.200000000000045
Negativo,1714218069,0.061033328304469,0,13471,svm,1714218069,172.9,4.97,883480,3089,25.200000000000045
Negativo,1714218071,0.0040321727272939,0,13471,svm,1714218071,188.05,4.55,883572,3181,27.200000000000045
Negativo,1714218073,0.045824223883964,0,13471,svm,1714218073,201.06,3.83,883834,3443,29.200000000000045
Negativo,1714218075,0.090306277111766,0,13471,svm,1714218075,211.86,4.81,884011,3620,31.200000000000045
Positivo,1714218077,0.20367391004958,1,13471,svm,1714218077,221.45,3.86,884153,3762,33.200000000000045
Positivo,1714218080,0.18067611268394,1,13471,svm,1714218080,229.83,3.78,884382,3991,35.200000000000045
Negativo,1714218082,0.054571777278983,0,13471,svm,1714218082,237.8,4.29,884637,4246,37.200000000000045
Negativo,1714218084,-0.029000082798561,0,13471,svm,1714218084,245.26,4.36,885004,4613,39.200000000000045
Negativo,1714218086,-0.12369040768146,0,13471,svm,1714218086,251.72,4.82,885217,4826,41.200000000000045
Negativo,1714218088,-0.14405665979344,0,13471,svm,1714218088,258.01,4.04,885458,5067,43.200000000000045
Negativo,1714218090,-0.20798266179948,0,13471,svm,1714218090,263.43,4.43,885669,5278,45.200000000000045
Negativo,1714218092,-0.22899176355379,0,13471,svm,1714218092,268.39,4.55,885846,5455,47.200000000000045
Negativo,1714218094,-0.22152912370969,0,13471,svm,1714218094,273.07,4.1,885979,5588,49.200000000000045
Negativo,1714218096,-0.20016787304392,0,13471,svm,1714218096,277.32,4.21,886239,5848,51.200000000000045
Negativo,1714218053,-0.59042147814003,0,13483,svm,1714218053,1.98,1.1,875502,98,9.1099999999999
Negativo,1714218055,-0.49588228452386,0,13483,svm,1714218055,20.25,2.3,880123,423,11.1099999999999
Negativo,1714218057,0.04073365188139,0,13483,svm,1714218057,20.14,2.48,880343,639,13.1099999999999
Negativo,1714218059,-0.0407743891088,0,13483,svm,1714218059,17.47,2.48,880371,667,15.1099999999999
Positivo,1714218061,0.3595232887191,1,13483,svm,1714218061,16.83,2.3,880417,714,17.1099999999999
Negativo,1714218063,-0.26650585175501,0,13483,svm,1714218063,15.12,2.31,880423,719,19.1099999999999
Negativo,1714218065,0.057962557976912,0,13483,svm,1714218065,13.78,2.31,880443,740,21.1099999999999
Negativo,1714218067,0.092851861289258,0,13483,svm,1714218067,12.72,2.03,880471,767,23.1099999999999
Negativo,1714218069,0.061033328304469,0,13483,svm,1714218069,11.71,2.03,880489,785,25.1099999999999
Negativo,1714218071,0.0040321727272939,0,13483,svm,1714218071,10.84,2.03,880497,793,27.1099999999999
Negativo,1714218073,0.045824223883964,0,13483,svm,1714218073,10.1,2.03,880497,793,29.1099999999999
Negativo,1714218075,0.090306277111766,0,13483,svm,1714218075,9.45,1.98,880509,805,31.1099999999999
Positivo,1714218077,0.20367391004958,1,13483,svm,1714218077,8.88,1.98,880509,805,33.1099999999999
Positivo,1714218080,0.18067611268394,1,13483,svm,1714218080,8.37,1.98,880509,805,35.1099999999999
Negativo,1714218082,0.054571777278983,0,13483,svm,1714218082,7.92,1.98,880509,805,37.1099999999999
Negativo,1714218084,-0.029000082798561,0,13483,svm,1714218084,7.52,1.95,880523,819,39.1099999999999
Negativo,1714218086,-0.12369040768146,0,13483,svm,1714218086,7.18,1.95,880540,836,41.1099999999999
Negativo,1714218088,-0.14405665979344,0,13483,svm,1714218088,6.84,1.95,880540,836,43.1099999999999
Negativo,1714218090,-0.20798266179948,0,13483,svm,1714218090,6.54,1.95,880540,836,45.1099999999999
Negativo,1714218092,-0.22899176355379,0,13483,svm,1714218092,6.26,1.94,880555,851,47.1099999999999
Negativo,1714218094,-0.22152912370969,0,13483,svm,1714218094,6.01,1.94,880557,853,49.1099999999999
Negativo,1714218096,-0.20016787304392,0,13483,svm,1714218096,5.77,1.94,880557,853,51.1099999999999
Negativo,1714218053,-0.59042147814003,0,13471,svm,1714218053,9.35,1.59,880757,366,9.200000000000045
Negativo,1714218055,-0.49588228452386,0,13471,svm,1714218055,16.61,1.87,881530,1140,11.200000000000045
Negativo,1714218057,0.04073365188139,0,13471,svm,1714218057,42.2,3.64,882132,1741,13.200000000000045
Negativo,1714218059,-0.0407743891088,0,13471,svm,1714218059,66.78,5.76,882390,1999,15.200000000000045
Positivo,1714218061,0.3595232887191,1,13471,svm,1714218061,87.03,3.16,882755,2364,17.200000000000045
Negativo,1714218063,-0.26650585175501,0,13471,svm,1714218063,113.96,5.81,882877,2486,19.200000000000045
Negativo,1714218065,0.057962557976912,0,13471,svm,1714218065,136.08,4.9,882999,2608,21.200000000000045
Negativo,1714218067,0.092851861289258,0,13471,svm,1714218067,156.47,3.93,883316,2925,23.200000000000045
Negativo,1714218069,0.061033328304469,0,13471,svm,1714218069,172.9,4.97,883480,3089,25.200000000000045
Negativo,1714218071,0.0040321727272939,0,13471,svm,1714218071,188.05,4.55,883572,3181,27.200000000000045
Negativo,1714218073,0.045824223883964,0,13471,svm,1714218073,201.06,3.83,883834,3443,29.200000000000045
Negativo,1714218075,0.090306277111766,0,13471,svm,1714218075,211.86,4.81,884011,3620,31.200000000000045
Positivo,1714218077,0.20367391004958,1,13471,svm,1714218077,221.45,3.86,884153,3762,33.200000000000045
Positivo,1714218080,0.18067611268394,1,13471,svm,1714218080,229.83,3.78,884382,3991,35.200000000000045
Negativo,1714218082,0.054571777278983,0,13471,svm,1714218082,237.8,4.29,884637,4246,37.200000000000045
Negativo,1714218084,-0.029000082798561,0,13471,svm,1714218084,245.26,4.36,885004,4613,39.200000000000045
Negativo,1714218086,-0.12369040768146,0,13471,svm,1714218086,251.72,4.82,885217,4826,41.200000000000045
Negativo,1714218088,-0.14405665979344,0,13471,svm,1714218088,258.01,4.04,885458,5067,43.200000000000045
Negativo,1714218090,-0.20798266179948,0,13471,svm,1714218090,263.43,4.43,885669,5278,45.200000000000045
Negativo,1714218092,-0.22899176355379,0,13471,svm,1714218092,268.39,4.55,885846,5455,47.200000000000045
Negativo,1714218094,-0.22152912370969,0,13471,svm,1714218094,273.07,4.1,885979,5588,49.200000000000045
Negativo,1714218096,-0.20016787304392,0,13471,svm,1714218096,277.32,4.21,886239,5848,51.200000000000045
Negativo,1714218098,-0.10947155096735,0,13471,svm,1714218098,281.13,5.02,886343,5952,53.200000000000045
Negativo,1714218053,-0.59042147814003,0,13483,svm,1714218053,1.98,1.1,875502,98,9.1099999999999
Negativo,1714218055,-0.49588228452386,0,13483,svm,1714218055,20.25,2.3,880123,423,11.1099999999999
Negativo,1714218057,0.04073365188139,0,13483,svm,1714218057,20.14,2.48,880343,639,13.1099999999999
Negativo,1714218059,-0.0407743891088,0,13483,svm,1714218059,17.47,2.48,880371,667,15.1099999999999
Positivo,1714218061,0.3595232887191,1,13483,svm,1714218061,16.83,2.3,880417,714,17.1099999999999
Negativo,1714218063,-0.26650585175501,0,13483,svm,1714218063,15.12,2.31,880423,719,19.1099999999999
Negativo,1714218065,0.057962557976912,0,13483,svm,1714218065,13.78,2.31,880443,740,21.1099999999999
Negativo,1714218067,0.092851861289258,0,13483,svm,1714218067,12.72,2.03,880471,767,23.1099999999999
Negativo,1714218069,0.061033328304469,0,13483,svm,1714218069,11.71,2.03,880489,785,25.1099999999999
Negativo,1714218071,0.0040321727272939,0,13483,svm,1714218071,10.84,2.03,880497,793,27.1099999999999
Negativo,1714218073,0.045824223883964,0,13483,svm,1714218073,10.1,2.03,880497,793,29.1099999999999
Negativo,1714218075,0.090306277111766,0,13483,svm,1714218075,9.45,1.98,880509,805,31.1099999999999
Positivo,1714218077,0.20367391004958,1,13483,svm,1714218077,8.88,1.98,880509,805,33.1099999999999
Positivo,1714218080,0.18067611268394,1,13483,svm,1714218080,8.37,1.98,880509,805,35.1099999999999
Negativo,1714218082,0.054571777278983,0,13483,svm,1714218082,7.92,1.98,880509,805,37.1099999999999
Negativo,1714218084,-0.029000082798561,0,13483,svm,1714218084,7.52,1.95,880523,819,39.1099999999999
Negativo,1714218086,-0.12369040768146,0,13483,svm,1714218086,7.18,1.95,880540,836,41.1099999999999
Negativo,1714218088,-0.14405665979344,0,13483,svm,1714218088,6.84,1.95,880540,836,43.1099999999999
Negativo,1714218090,-0.20798266179948,0,13483,svm,1714218090,6.54,1.95,880540,836,45.1099999999999
Negativo,1714218092,-0.22899176355379,0,13483,svm,1714218092,6.26,1.94,880555,851,47.1099999999999
Negativo,1714218094,-0.22152912370969,0,13483,svm,1714218094,6.01,1.94,880557,853,49.1099999999999
Negativo,1714218096,-0.20016787304392,0,13483,svm,1714218096,5.77,1.94,880557,853,51.1099999999999
Negativo,1714218098,-0.10947155096735,0,13483,svm,1714218098,5.55,1.94,880557,853,53.1099999999999
Negativo,1714218098,-0.10947155096735,0,13471,svm,1714218098,281.13,5.02,886343,5952,53.200000000000045
Negativo,1714218100,-0.10243471305183,0,13471,svm,1714218100,284.89,4.31,886519,6128,55.200000000000045
Negativo,1714218102,-0.12674625206713,0,13471,svm,1714218102,283.45,4.22,886717,6326,58.200000000000045
Negativo,1714218104,-0.045364862863,0,13471,svm,1714218104,285.58,5.02,886848,6457,60.200000000000045
Negativo,1714218106,-0.037233088116138,0,13471,svm,1714218106,288.73,3.76,887125,6734,62.200000000000045
Negativo,1714218108,0.011087393465277,0,13471,svm,1714218108,291.51,3.87,887508,7117,64.20000000000005
Negativo,1714218110,0.057002742687549,0,13471,svm,1714218110,294.2,4.39,887767,7376,66.20000000000005
Negativo,1714218112,0.093810529008268,0,13471,svm,1714218112,296.67,4.17,887985,7594,68.20000000000005
Negativo,1714218114,0.095643971526413,0,13471,svm,1714218114,298.73,5.12,888152,7761,70.20000000000005
Negativo,1714218116,0.097049751565077,0,13471,svm,1714218116,301.11,5.17,888351,7960,72.20000000000005
Positivo,1714218118,0.1302068730622,1,13471,svm,1714218118,303.38,4.62,888514,8123,74.20000000000005
Positivo,1714218120,0.14221386366913,1,13471,svm,1714218120,305.58,4.42,888740,8349,76.20000000000005
Positivo,1714218122,0.12819025838913,1,13471,svm,1714218122,307.76,4.52,888918,8527,78.20000000000005
Negativo,1714218124,0.11384273158644,0,13471,svm,1714218124,309.8,4.54,889095,8704,80.20000000000005
Negativo,1714218127,0.079697042041041,0,13471,svm,1714218127,311.42,4.79,889257,8866,82.20000000000005
Negativo,1714218129,0.097358687646071,0,13471,svm,1714218129,313.35,4.34,889450,9059,84.20000000000005
Negativo,1714218131,0.071515615972656,0,13471,svm,1714218131,314.97,4.46,889704,9313,86.20000000000005
Negativo,1714218133,0.041874288034101,0,13471,svm,1714218133,316.63,4.64,890007,9616,88.20000000000005
Negativo,1714218135,0.035212836420035,0,13471,svm,1714218135,318.23,4.5,890228,9837,90.20000000000005
Negativo,1714218137,0.038373112729966,0,13471,svm,1714218137,319.69,4.23,890470,10079,92.20000000000005
Negativo,1714218139,0.010520231193239,0,13471,svm,1714218139,321.06,4.51,890641,10250,94.20000000000005
Negativo,1714218141,-0.0042954084001389,0,13471,svm,1714218141,322.51,4.7,890822,10431,96.20000000000005
Negativo,1714218143,-0.0092018827570972,0,13471,svm,1714218143,323.82,4.81,890983,10592,98.20000000000005
Negativo,1714218145,0.001430370926922,0,13471,svm,1714218145,325.08,4.24,891212,10821,100.20000000000005
Negativo,1714218147,-0.010581608731174,0,13471,svm,1714218147,326.35,4.62,891383,10992,102.20000000000005
Negativo,1714218149,-0.0096497806628177,0,13471,svm,1714218149,324.43,4.67,891579,11188,105.20000000000005
Negativo,1714218151,-0.0081019853053403,0,13471,svm,1714218151,325.68,4.45,891737,11346,107.20000000000005
Negativo,1714218153,-0.0080368231422468,0,13471,svm,1714218153,326.79,4.79,891928,11538,109.20000000000005
Negativo,1714218155,-0.0057370834402807,0,13471,svm,1714218155,327.95,4.74,892181,11790,111.20000000000005
Negativo,1714218157,0.005994825074257,0,13471,svm,1714218157,328.94,4.1,892478,12087,113.20000000000005
Negativo,1714218098,-0.10947155096735,0,13483,svm,1714218098,5.55,1.94,880557,853,53.1099999999999
Negativo,1714218100,-0.10243471305183,0,13483,svm,1714218100,5.35,1.94,880557,853,55.1099999999999
Negativo,1714218102,-0.12674625206713,0,13483,svm,1714218102,5.08,1.94,880557,853,58.1099999999999
Negativo,1714218104,-0.045364862863,0,13483,svm,1714218104,4.91,1.94,880557,853,60.1099999999999
Negativo,1714218106,-0.037233088116138,0,13483,svm,1714218106,4.75,1.94,880557,853,62.1099999999999
Negativo,1714218108,0.011087393465277,0,13483,svm,1714218108,4.6,1.94,880557,853,64.1099999999999
Negativo,1714218110,0.057002742687549,0,13483,svm,1714218110,4.46,1.94,880557,853,66.1099999999999
Negativo,1714218112,0.093810529008268,0,13483,svm,1714218112,4.33,1.94,880557,853,68.1099999999999
Negativo,1714218114,0.095643971526413,0,13483,svm,1714218114,4.21,1.93,880570,866,70.1099999999999
Negativo,1714218116,0.097049751565077,0,13483,svm,1714218116,4.09,1.93,880572,868,72.1099999999999
Positivo,1714218118,0.1302068730622,1,13483,svm,1714218118,3.98,1.93,880572,868,74.1099999999999
Positivo,1714218120,0.14221386366913,1,13483,svm,1714218120,3.88,1.93,880572,868,76.1099999999999
Positivo,1714218122,0.12819025838913,1,13483,svm,1714218122,3.78,1.93,880572,868,78.1099999999999
Negativo,1714218124,0.11384273158644,0,13483,svm,1714218124,3.68,1.93,880572,868,80.1099999999999
Negativo,1714218127,0.079697042041041,0,13483,svm,1714218127,3.8,1.92,880633,929,82.1099999999999
Negativo,1714218129,0.097358687646071,0,13483,svm,1714218129,3.71,1.92,880636,932,84.1099999999999
Negativo,1714218131,0.071515615972656,0,13483,svm,1714218131,3.62,1.92,880636,932,86.1099999999999
Negativo,1714218133,0.041874288034101,0,13483,svm,1714218133,3.54,1.92,880636,932,88.1099999999999
Negativo,1714218135,0.035212836420035,0,13483,svm,1714218135,3.46,1.92,880636,932,90.1099999999999
Negativo,1714218137,0.038373112729966,0,13483,svm,1714218137,3.39,1.92,880636,932,92.1099999999999
Negativo,1714218139,0.010520231193239,0,13483,svm,1714218139,3.32,1.92,880636,932,94.1099999999999
Negativo,1714218141,-0.0042954084001389,0,13483,svm,1714218141,3.25,1.92,880636,932,96.1099999999999
Negativo,1714218143,-0.0092018827570972,0,13483,svm,1714218143,3.18,1.92,880636,932,98.1099999999999
Negativo,1714218145,0.001430370926922,0,13483,svm,1714218145,3.12,1.92,880636,932,100.1099999999999
Negativo,1714218147,-0.010581608731174,0,13483,svm,1714218147,3.06,1.92,880636,932,102.1099999999999
Negativo,1714218149,-0.0096497806628177,0,13483,svm,1714218149,2.97,1.92,880636,932,105.1099999999999
Negativo,1714218151,-0.0081019853053403,0,13483,svm,1714218151,2.91,1.92,880636,932,107.1099999999999
Negativo,1714218153,-0.0080368231422468,0,13483,svm,1714218153,2.86,1.92,880636,932,109.1099999999999
Negativo,1714218155,-0.0057370834402807,0,13483,svm,1714218155,2.81,1.92,880636,932,111.1099999999999
Negativo,1714218157,0.005994825074257,0,13483,svm,1714218157,2.76,1.92,880636,932,113.1099999999999
Negativo,1714218159,0.0023868204830978,0,13471,svm,1714218159,329.73,4.73,892694,12303,115.20000000000005
Negativo,1714218161,0.002771749580758,0,13471,svm,1714218161,330.64,4.4,892932,12541,117.20000000000005
Negativo,1714218163,0.0174627438742,0,13471,svm,1714218163,331.39,4.81,893128,12737,119.20000000000005
Negativo,1714218165,0.03357944197578,0,13471,svm,1714218165,332.35,4.93,893288,12897,121.20000000000005
Negativo,1714218167,0.020970000145203,0,13471,svm,1714218167,333.28,4.46,893471,13080,123.20000000000005
Negativo,1714218169,0.033862138348836,0,13471,svm,1714218169,334.11,4.67,893621,13230,125.20000000000005
Negativo,1714218171,0.059787834092144,0,13471,svm,1714218171,334.83,4.96,893790,13399,127.20000000000005
Negativo,1714218174,0.039664371820202,0,13471,svm,1714218174,335.38,4.22,893949,13558,129.20000000000005
Negativo,1714218176,0.071863980292124,0,13471,svm,1714218176,335.79,4.99,894168,13777,131.20000000000005
Negativo,1714218178,0.0461337424946,0,13471,svm,1714218178,336.19,4.29,894265,13874,133.20000000000005
Negativo,1714218180,0.060566111016167,0,13471,svm,1714218180,336.77,4.7,894503,14112,135.20000000000005
Negativo,1714218182,0.091137906858562,0,13471,svm,1714218182,337.45,5.03,894688,14297,137.20000000000005
Negativo,1714218184,0.09086183704033,0,13471,svm,1714218184,338.15,4.96,894992,14601,139.20000000000005
Negativo,1714218186,0.070465830880028,0,13471,svm,1714218186,338.82,4.4,895256,14865,141.20000000000005
Negativo,1714218188,0.11704087802684,0,13471,svm,1714218188,338.08,1.97,895566,15176,143.20000000000005
Negativo,1714218190,0.070112287682995,0,13471,svm,1714218190,338.24,3.98,895835,15444,145.20000000000005
Positivo,1714218192,0.19517238464498,1,13471,svm,1714218192,338.15,5.75,895965,15574,147.20000000000005
Positivo,1714218194,0.12140673847682,1,13471,svm,1714218194,338.26,2.82,896261,15870,149.20000000000005
Negativo,1714218196,0.073591516663094,0,13471,svm,1714218196,338.29,4.68,896406,16016,151.20000000000005
Negativo,1714218198,0.072122170978066,0,13471,svm,1714218198,338.6,4.01,896521,16130,153.20000000000005
Negativo,1714218200,0.066597083851762,0,13471,svm,1714218200,336.66,3.77,896810,16419,156.20000000000005
Negativo,1714218202,0.083803011028102,0,13471,svm,1714218202,336.97,5.0,896978,16587,158.20000000000005
Negativo,1714218204,0.065173269312245,0,13471,svm,1714218204,337.43,4.67,897310,16919,160.20000000000005
Negativo,1714218206,0.062123888004793,0,13471,svm,1714218206,337.87,4.43,897460,17069,162.20000000000005
Negativo,1714218208,0.074316162494405,0,13471,svm,1714218208,338.16,4.72,897679,17288,164.20000000000005
Negativo,1714218210,0.078362749892297,0,13471,svm,1714218210,338.42,3.79,897899,17508,166.20000000000005
Negativo,1714218212,0.070437090685681,0,13471,svm,1714218212,338.89,4.34,898135,17744,168.20000000000005
Positivo,1714218214,0.12037307735673,1,13471,svm,1714218214,339.22,5.18,898290,17899,170.20000000000005
Negativo,1714218216,0.080449456093306,0,13471,svm,1714218216,339.61,3.99,898593,18202,172.20000000000005
Negativo,1714218218,0.079958506430874,0,13471,svm,1714218218,340.05,4.29,898983,18593,174.20000000000005
Negativo,1714218159,0.0023868204830978,0,13483,svm,1714218159,2.71,1.92,880636,932,115.1099999999999
Negativo,1714218161,0.002771749580758,0,13483,svm,1714218161,2.66,1.92,880636,932,117.1099999999999
Negativo,1714218163,0.0174627438742,0,13483,svm,1714218163,2.62,1.92,880636,932,119.1099999999999
Negativo,1714218165,0.03357944197578,0,13483,svm,1714218165,2.58,1.92,880636,932,121.1099999999999
Negativo,1714218167,0.020970000145203,0,13483,svm,1714218167,2.53,1.92,880636,932,123.1099999999999
Negativo,1714218169,0.033862138348836,0,13483,svm,1714218169,2.49,1.92,880636,932,125.1099999999999
Negativo,1714218171,0.059787834092144,0,13483,svm,1714218171,2.45,1.92,880636,932,127.1099999999999
Negativo,1714218174,0.039664371820202,0,13483,svm,1714218174,2.42,1.9,880641,937,129.1099999999999
Negativo,1714218176,0.071863980292124,0,13483,svm,1714218176,2.38,1.9,880641,937,131.1099999999999
Negativo,1714218178,0.0461337424946,0,13483,svm,1714218178,2.34,1.9,880641,937,133.1099999999999
Negativo,1714218180,0.060566111016167,0,13483,svm,1714218180,2.31,1.9,880641,937,135.1099999999999
Negativo,1714218182,0.091137906858562,0,13483,svm,1714218182,2.28,1.9,880641,937,137.1099999999999
Negativo,1714218184,0.09086183704033,0,13483,svm,1714218184,2.24,1.9,880641,937,139.1099999999999
Negativo,1714218186,0.070465830880028,0,13483,svm,1714218186,2.21,1.9,880641,937,141.1099999999999
Negativo,1714218188,0.11704087802684,0,13483,svm,1714218188,2.18,1.9,880641,937,143.1099999999999
Negativo,1714218190,0.070112287682995,0,13483,svm,1714218190,2.15,1.9,880641,937,145.1099999999999
Positivo,1714218192,0.19517238464498,1,13483,svm,1714218192,2.12,1.9,880641,937,147.1099999999999
Positivo,1714218194,0.12140673847682,1,13483,svm,1714218194,2.09,1.9,880641,937,149.1099999999999
Negativo,1714218196,0.073591516663094,0,13483,svm,1714218196,2.06,1.9,880641,937,151.1099999999999
Negativo,1714218198,0.072122170978066,0,13483,svm,1714218198,2.04,1.9,880641,937,153.1099999999999
Negativo,1714218200,0.066597083851762,0,13483,svm,1714218200,2.0,1.9,880641,937,156.1099999999999
Negativo,1714218202,0.083803011028102,0,13483,svm,1714218202,1.97,1.9,880641,937,158.1099999999999
Negativo,1714218204,0.065173269312245,0,13483,svm,1714218204,1.95,1.9,880641,937,160.1099999999999
Negativo,1714218206,0.062123888004793,0,13483,svm,1714218206,1.92,1.9,880641,937,162.1099999999999
Negativo,1714218208,0.074316162494405,0,13483,svm,1714218208,1.9,1.9,880641,937,164.1099999999999
Negativo,1714218210,0.078362749892297,0,13483,svm,1714218210,1.88,1.9,880641,937,166.1099999999999
Negativo,1714218212,0.070437090685681,0,13483,svm,1714218212,1.86,1.9,880641,937,168.1099999999999
Positivo,1714218214,0.12037307735673,1,13483,svm,1714218214,1.83,1.9,880641,937,170.1099999999999
Negativo,1714218216,0.080449456093306,0,13483,svm,1714218216,1.81,1.9,880641,937,172.1099999999999
Negativo,1714218218,0.079958506430874,0,13483,svm,1714218218,1.79,1.9,880641,937,174.1099999999999
Negativo,1714218218,0.079958506430874,0,13471,svm,1714218218,340.05,4.29,898983,18593,174.20000000000005
Negativo,1714218220,0.091882584312665,0,13471,svm,1714218220,340.35,3.77,899336,18945,176.20000000000005
Negativo,1714218222,0.11509250735844,0,13471,svm,1714218222,340.61,5.04,899501,19110,178.20000000000005
Negativo,1714218224,0.10834649683957,0,13471,svm,1714218224,341.01,3.34,899834,19443,180.20000000000005
Negativo,1714218226,0.09585961035088,0,13471,svm,1714218226,341.17,4.68,900022,19632,182.20000000000005
Negativo,1714218229,0.11058086437597,0,13471,svm,1714218229,341.64,4.91,900212,19822,184.20000000000005
Negativo,1714218231,0.10589557632602,0,13471,svm,1714218231,342.05,3.55,900493,20102,186.20000000000005
Negativo,1714218233,0.11299679832803,0,13471,svm,1714218233,342.36,4.9,900648,20258,188.20000000000005
Negativo,1714218235,0.098352450678641,0,13471,svm,1714218235,342.85,4.16,900846,20455,190.20000000000005
Negativo,1714218237,0.10109510279962,0,13471,svm,1714218237,343.37,4.09,901084,20694,192.20000000000005
Negativo,1714218239,0.10160254298393,0,13471,svm,1714218239,343.74,4.28,901315,20924,194.20000000000005
Negativo,1714218241,0.11908237154456,0,13471,svm,1714218241,342.23,5.0,901562,21171,197.20000000000005
Negativo,1714218243,0.099329476424241,0,13471,svm,1714218243,342.61,4.53,901736,21345,199.20000000000005
Negativo,1714218245,0.1020389329157,0,13471,svm,1714218245,343.08,3.92,902143,21752,201.20000000000005
Negativo,1714218247,0.10659307788944,0,13471,svm,1714218247,343.28,3.68,902477,22086,203.20000000000005
Positivo,1714218249,0.18121892886607,1,13471,svm,1714218249,343.37,5.62,902646,22255,205.20000000000005
Negativo,1714218251,0.10924159502418,0,13471,svm,1714218251,343.69,3.54,902930,22539,207.20000000000005
Negativo,1714218253,0.10234742704277,0,13471,svm,1714218253,343.86,4.39,903180,22789,209.20000000000005
Negativo,1714218255,0.11740078204739,0,13471,svm,1714218255,344.16,4.91,903413,23022,211.20000000000005
Negativo,1714218257,0.10472808745716,0,13471,svm,1714218257,344.56,4.46,903621,23230,213.20000000000005
Negativo,1714218260,0.11731863204973,0,13471,svm,1714218260,344.93,4.91,903844,23453,215.20000000000005
Negativo,1714218262,0.10452565918116,0,13471,svm,1714218262,345.06,4.26,904024,23633,217.20000000000005
Negativo,1714218264,0.11265363682573,0,13471,svm,1714218264,345.31,4.8,904242,23851,219.20000000000005
Negativo,1714218266,0.10691399173023,0,13471,svm,1714218266,345.67,4.57,904453,24063,221.20000000000005
Negativo,1714218268,0.10501561162027,0,13471,svm,1714218268,346.07,4.4,904775,24384,223.20000000000005
Negativo,1714218270,0.10465004616969,0,13471,svm,1714218270,346.28,4.36,904941,24550,225.20000000000005
Negativo,1714218272,0.10423257941663,0,13471,svm,1714218272,346.63,4.4,905237,24846,227.20000000000005
Negativo,1714218274,0.099288280542662,0,13471,svm,1714218274,346.89,3.22,905583,25192,229.20000000000005
Positivo,1714218276,0.12547526555163,1,13471,svm,1714218276,346.93,5.22,905785,25395,231.20000000000005
Negativo,1714218278,0.10384396138303,0,13471,svm,1714218278,347.15,3.86,906104,25713,233.20000000000005
Negativo,1714218218,0.079958506430874,0,13483,svm,1714218218,1.79,1.9,880641,937,174.1099999999999
Negativo,1714218220,0.091882584312665,0,13483,svm,1714218220,1.77,1.9,880641,937,176.1099999999999
Negativo,1714218222,0.11509250735844,0,13483,svm,1714218222,1.75,1.9,880641,937,178.1099999999999
Negativo,1714218224,0.10834649683957,0,13483,svm,1714218224,1.73,1.9,880641,937,180.1099999999999
Negativo,1714218226,0.09585961035088,0,13483,svm,1714218226,1.71,1.9,880641,937,182.1099999999999
Negativo,1714218229,0.11058086437597,0,13483,svm,1714218229,1.69,1.9,880641,937,184.1099999999999
Negativo,1714218231,0.10589557632602,0,13483,svm,1714218231,1.68,1.9,880641,937,186.1099999999999
Negativo,1714218233,0.11299679832803,0,13483,svm,1714218233,1.66,1.9,880641,937,188.1099999999999
Negativo,1714218235,0.098352450678641,0,13483,svm,1714218235,1.64,1.9,880643,939,190.1099999999999
Negativo,1714218237,0.10109510279962,0,13483,svm,1714218237,1.62,1.9,880643,939,192.1099999999999
Negativo,1714218239,0.10160254298393,0,13483,svm,1714218239,1.61,1.9,880643,939,194.1099999999999
Negativo,1714218241,0.11908237154456,0,13483,svm,1714218241,1.58,1.9,880643,939,197.1099999999999
Negativo,1714218243,0.099329476424241,0,13483,svm,1714218243,1.57,1.9,880643,939,199.1099999999999
Negativo,1714218245,0.1020389329157,0,13483,svm,1714218245,1.55,1.9,880643,939,201.1099999999999
Negativo,1714218247,0.10659307788944,0,13483,svm,1714218247,1.54,1.9,880643,939,203.1099999999999
Positivo,1714218249,0.18121892886607,1,13483,svm,1714218249,1.52,1.9,880643,939,205.1099999999999
Negativo,1714218251,0.10924159502418,0,13483,svm,1714218251,1.51,1.9,880643,939,207.1099999999999
Negativo,1714218253,0.10234742704277,0,13483,svm,1714218253,1.49,1.9,880643,939,209.1099999999999
Negativo,1714218255,0.11740078204739,0,13483,svm,1714218255,1.48,1.9,880643,939,211.1099999999999
Negativo,1714218257,0.10472808745716,0,13483,svm,1714218257,1.46,1.9,880643,939,213.1099999999999
Negativo,1714218260,0.11731863204973,0,13483,svm,1714218260,1.45,1.9,880643,939,215.1099999999999
Negativo,1714218262,0.10452565918116,0,13483,svm,1714218262,1.44,1.9,880643,939,217.1099999999999
Negativo,1714218264,0.11265363682573,0,13483,svm,1714218264,1.42,1.9,880643,939,219.1099999999999
