State,Datetime,AnomalyScore,AnomalyState,PID,Algorithm,DataDatetime,CPU(%),RAM(%),RDISK(Bytes),WDISK(Bytes),TOTALTIME(s)
Positivo,1714230427,-0.38524403246096,1,116890,svm,1714230429,28.14,2.6,930038,8707,26.829999999999927
Positivo,1714230429,-0.40786637850889,1,116890,svm,1714230431,26.5,2.59,930387,9056,28.829999999999927
Positivo,1714230431,-0.025462574269714,1,116890,svm,1714230433,25.07,2.59,930703,9372,30.829999999999927
Negativo,1714230433,0.3317712462848,0,116890,svm,1714230435,24.0,2.61,931057,9726,32.82999999999993
Positivo,1714230435,-0.23678840941467,1,116890,svm,1714230437,23.14,2.64,931531,10200,34.82999999999993
Positivo,1714230437,-0.56889991148317,1,116890,svm,1714230439,22.16,2.64,931982,10651,36.82999999999993
Positivo,1714230439,-0.47225160833657,1,116890,svm,1714230442,21.22,2.64,932341,11010,38.82999999999993
Positivo,1714230442,-0.16853734375741,1,116890,svm,1714230444,20.38,2.64,932680,11349,40.82999999999993
Negativo,1714230444,0.19087314670424,0,116890,svm,1714230446,19.61,2.64,933021,11690,42.82999999999993
Negativo,1714230446,1.0368591011965,0,116890,svm,1714230448,19.38,2.76,933588,12257,44.82999999999993
Negativo,1714230448,3.5679104316613,0,116890,svm,1714230450,18.71,2.76,933936,12605,46.82999999999993
Negativo,1714230450,9.2332927421814,0,116890,svm,1714230452,18.1,2.76,934289,12958,48.82999999999993
Negativo,1714230452,18.606182212328,0,116890,svm,1714230454,17.53,2.76,934622,13291,50.82999999999993
Negativo,1714230454,31.692487887409,0,116890,svm,1714230456,17.02,2.76,934963,13632,52.82999999999993
Negativo,1714230456,42.266790316904,0,116890,svm,1714230458,16.69,2.8,935376,14045,54.82999999999993
Positivo,1714230402,-1.0054605547196,1,116758,svm,1714230402,10.79,1.08,874749,196,1.389999999999418
Positivo,1714230404,-0.10413233236244,1,116758,svm,1714230404,56.64,2.33,875189,632,3.389999999999418
Positivo,1714230406,-0.56358370060839,1,116758,svm,1714230406,55.66,2.62,875519,961,5.389999999999418
Positivo,1714230408,-0.55271899495969,1,116758,svm,1714230408,51.83,2.71,875971,1414,7.389999999999418
Positivo,1714230410,-0.55988993457088,1,116758,svm,1714230410,46.54,2.63,876457,1899,9.389999999999418
Negativo,1714230413,0.27892597022695,0,116758,svm,1714230413,41.97,2.63,876889,2331,11.389999999999418
Negativo,1714230415,0.57286449532161,0,116758,svm,1714230415,38.31,2.61,877315,2757,13.389999999999418
Negativo,1714230417,0.61688562223175,0,116758,svm,1714230417,38.92,2.54,877768,3210,15.389999999999418
Negativo,1714230419,1.095927433385,0,116758,svm,1714230419,37.21,2.55,878170,3613,17.389999999999418
Negativo,1714230421,0.92430972434141,0,116758,svm,1714230421,35.84,2.55,878586,4028,19.389999999999418
Positivo,1714230423,-0.14623797896101,1,116758,svm,1714230423,33.32,2.57,878947,4389,22.389999999999418
Positivo,1714230425,-0.34209881677492,1,116758,svm,1714230425,34.24,2.69,879401,4844,24.389999999999418
Positivo,1714230427,-0.38524403246096,1,116758,svm,1714230427,33.69,2.67,879889,5331,26.389999999999418
Positivo,1714230429,-0.40786637850889,1,116758,svm,1714230429,33.18,2.7,880443,5885,28.389999999999418
Positivo,1714230431,-0.025462574269714,1,116758,svm,1714230431,32.21,2.7,880774,6216,30.389999999999418
Negativo,1714230433,0.3317712462848,0,116758,svm,1714230433,30.72,2.7,881052,6494,32.38999999999942
Positivo,1714230435,-0.23678840941467,1,116758,svm,1714230435,29.4,2.71,881350,6792,34.38999999999942
Positivo,1714230437,-0.56889991148317,1,116758,svm,1714230437,28.3,2.71,881688,7130,36.38999999999942
Positivo,1714230439,-0.47225160833657,1,116758,svm,1714230439,27.14,2.71,881952,7394,38.38999999999942
Positivo,1714230442,-0.16853734375741,1,116758,svm,1714230442,26.05,2.7,882216,7658,40.38999999999942
Negativo,1714230444,0.19087314670424,0,116758,svm,1714230444,25.03,2.7,882470,7912,42.38999999999942
Negativo,1714230446,1.0368591011965,0,116758,svm,1714230446,24.28,2.7,882774,8216,44.38999999999942
Negativo,1714230448,3.5679104316613,0,116758,svm,1714230448,23.52,2.7,883084,8526,46.38999999999942
Negativo,1714230450,9.2332927421814,0,116758,svm,1714230450,22.79,2.7,883341,8783,48.38999999999942
Negativo,1714230452,18.606182212328,0,116758,svm,1714230452,22.11,2.7,883606,9048,50.38999999999942
Negativo,1714230454,31.692487887409,0,116758,svm,1714230454,21.44,2.7,883860,9302,52.38999999999942
Negativo,1714230456,42.266790316904,0,116758,svm,1714230456,20.98,2.7,884184,9626,54.38999999999942
Negativo,1714230458,55.142583184149,0,116758,svm,1714230458,20.46,2.7,884467,9909,56.38999999999942
Positivo,1714230402,-1.0054605547196,1,116890,svm,1714230404,50.27,2.02,876866,154,1.8299999999999272
Positivo,1714230404,-0.10413233236244,1,116890,svm,1714230406,67.62,2.93,921600,270,3.8299999999999272
Positivo,1714230406,-0.56358370060839,1,116890,svm,1714230408,57.12,3.11,922391,1060,5.829999999999927
Positivo,1714230408,-0.55271899495969,1,116890,svm,1714230410,52.23,3.12,923255,1924,7.829999999999927
Positivo,1714230410,-0.55988993457088,1,116890,svm,1714230413,50.86,2.64,924115,2784,9.829999999999927
Negativo,1714230413,0.27892597022695,0,116890,svm,1714230415,49.03,2.64,924947,3617,11.829999999999927
Negativo,1714230415,0.57286449532161,0,116890,svm,1714230417,46.06,2.52,925877,4546,13.829999999999927
Negativo,1714230417,0.61688562223175,0,116890,svm,1714230419,41.76,2.53,926700,5369,15.829999999999927
Negativo,1714230419,1.095927433385,0,116890,svm,1714230421,38.47,2.53,927542,6211,17.829999999999927
Negativo,1714230421,0.92430972434141,0,116890,svm,1714230423,33.65,2.51,928068,6737,20.829999999999927
Positivo,1714230423,-0.14623797896101,1,116890,svm,1714230425,31.67,2.56,928603,7272,22.829999999999927
Positivo,1714230425,-0.34209881677492,1,116890,svm,1714230427,29.88,2.6,929415,8084,24.829999999999927
Positivo,1714230427,-0.38524403246096,1,116890,svm,1714230429,28.14,2.6,930038,8707,26.829999999999927
Positivo,1714230429,-0.40786637850889,1,116890,svm,1714230431,26.5,2.59,930387,9056,28.829999999999927
Positivo,1714230431,-0.025462574269714,1,116890,svm,1714230433,25.07,2.59,930703,9372,30.829999999999927
Negativo,1714230433,0.3317712462848,0,116890,svm,1714230435,24.0,2.61,931057,9726,32.82999999999993
Positivo,1714230435,-0.23678840941467,1,116890,svm,1714230437,23.14,2.64,931531,10200,34.82999999999993
Positivo,1714230437,-0.56889991148317,1,116890,svm,1714230439,22.16,2.64,931982,10651,36.82999999999993
Positivo,1714230439,-0.47225160833657,1,116890,svm,1714230442,21.22,2.64,932341,11010,38.82999999999993
Positivo,1714230442,-0.16853734375741,1,116890,svm,1714230444,20.38,2.64,932680,11349,40.82999999999993
Negativo,1714230444,0.19087314670424,0,116890,svm,1714230446,19.61,2.64,933021,11690,42.82999999999993
Negativo,1714230446,1.0368591011965,0,116890,svm,1714230448,19.38,2.76,933588,12257,44.82999999999993
Negativo,1714230448,3.5679104316613,0,116890,svm,1714230450,18.71,2.76,933936,12605,46.82999999999993
Negativo,1714230450,9.2332927421814,0,116890,svm,1714230452,18.1,2.76,934289,12958,48.82999999999993
Negativo,1714230452,18.606182212328,0,116890,svm,1714230454,17.53,2.76,934622,13291,50.82999999999993
Negativo,1714230454,31.692487887409,0,116890,svm,1714230456,17.02,2.76,934963,13632,52.82999999999993
Negativo,1714230456,42.266790316904,0,116890,svm,1714230458,16.69,2.8,935376,14045,54.82999999999993
Negativo,1714230458,55.142583184149,0,116758,svm,1714230458,20.46,2.7,884467,9909,56.38999999999942
Negativo,1714230460,68.675253145057,0,116758,svm,1714230460,19.95,2.7,884719,10161,58.38999999999942
Negativo,1714230462,83.528760746722,0,116758,svm,1714230462,19.46,2.7,884982,10424,60.38999999999942
Negativo,1714230464,101.12930640232,0,116758,svm,1714230464,19.01,2.7,885240,10682,62.38999999999942
Negativo,1714230466,117.11432780395,0,116758,svm,1714230466,18.71,2.7,885592,11034,64.38999999999942
Negativo,1714230468,139.20422399051,0,116758,svm,1714230468,18.35,2.67,885854,11296,66.38999999999942
Negativo,1714230470,228.79521849669,0,116758,svm,1714230470,17.7,2.67,886101,11543,69.38999999999942
Negativo,1714230472,313.68624038312,0,116758,svm,1714230472,17.34,2.67,886356,11798,71.38999999999942
Negativo,1714230474,417.12918187426,0,116758,svm,1714230474,17.02,2.67,886617,12059,73.38999999999942
Negativo,1714230476,427.27157214863,0,116758,svm,1714230476,16.99,2.61,887023,12465,75.38999999999942
Negativo,1714230478,554.6271895907,0,116758,svm,1714230478,16.69,2.62,887279,12721,77.38999999999942
Negativo,1714230480,682.79057372137,0,116758,svm,1714230480,16.43,2.63,887549,12991,79.38999999999942
Negativo,1714230482,302.01275880217,0,116758,svm,1714230482,17.78,3.01,887879,13317,81.38999999999942
Negativo,1714230484,272.95077340631,0,116758,svm,1714230484,18.11,3.08,888376,13814,83.38999999999942
Negativo,1714230486,314.85039154651,0,116758,svm,1714230486,17.86,3.08,888650,14088,85.38999999999942
Negativo,1714230488,370.51347114365,0,116758,svm,1714230488,17.63,3.1,888939,14377,87.38999999999942
Negativo,1714230491,292.83568743099,0,116758,svm,1714230491,17.65,2.91,889279,14717,89.38999999999942
Negativo,1714230493,244.19134463095,0,116758,svm,1714230493,17.85,2.87,889599,15038,91.38999999999942
Negativo,1714230458,55.142583184149,0,116890,svm,1714230458,16.69,2.8,935376,14045,54.82999999999993
Negativo,1714230460,68.675253145057,0,116890,svm,1714230460,16.22,2.8,935694,14363,56.82999999999993
Negativo,1714230462,83.528760746722,0,116890,svm,1714230462,15.79,2.79,936015,14684,58.82999999999993
Negativo,1714230464,101.12930640232,0,116890,svm,1714230464,15.4,2.79,936327,14996,60.82999999999993
Negativo,1714230466,117.11432780395,0,116890,svm,1714230466,15.12,2.81,936688,15357,62.82999999999993
Negativo,1714230468,139.20422399051,0,116890,svm,1714230468,14.89,2.83,937149,15818,64.82999999999993
Negativo,1714230470,228.79521849669,0,116890,svm,1714230470,14.33,2.83,937475,16144,67.82999999999993
Negativo,1714230472,313.68624038312,0,116890,svm,1714230472,14.03,2.84,937791,16460,69.82999999999993
Negativo,1714230474,417.12918187426,0,116890,svm,1714230474,13.74,2.84,938112,16781,71.82999999999993
Negativo,1714230476,427.27157214863,0,116890,svm,1714230476,13.45,2.84,938440,17109,73.82999999999993
Negativo,1714230478,554.6271895907,0,116890,svm,1714230478,13.53,2.69,938894,17563,75.82999999999993
Negativo,1714230480,682.79057372137,0,116890,svm,1714230480,13.29,2.69,939212,17881,77.82999999999993
Negativo,1714230458,55.142583184149,0,116925,svm,1714230482,1.33,2.32,926198,273,79.13999999999942
Negativo,1714230460,68.675253145057,0,116925,svm,1714230484,3.38,3.15,926681,799,81.13999999999942
Negativo,1714230462,83.528760746722,0,116925,svm,1714230486,4.17,3.15,927274,1392,83.13999999999942
Negativo,1714230464,101.12930640232,0,116925,svm,1714230488,4.94,3.16,927898,2016,85.13999999999942
Negativo,1714230466,117.11432780395,0,116925,svm,1714230491,5.78,2.63,928472,2590,87.13999999999942
Negativo,1714230468,139.20422399051,0,116925,svm,1714230493,6.23,2.64,929193,3311,89.13999999999942
Negativo,1714230458,55.142583184149,0,116929,svm,1714230493,0.24,1.06,875744,183,89.05999999999949
Negativo,1714230460,68.675253145057,0,116929,svm,1714230495,2.87,2.66,924926,437,91.05999999999949
Negativo,1714230462,83.528760746722,0,116929,svm,1714230497,3.31,2.7,925353,863,93.05999999999949
Negativo,1714230464,101.12930640232,0,116929,svm,1714230499,4.28,2.78,925964,1474,95.05999999999949
Negativo,1714230466,117.11432780395,0,116929,svm,1714230501,5.24,2.68,926557,2067,97.05999999999949
Negativo,1714230468,139.20422399051,0,116929,svm,1714230503,6.21,2.68,927127,2637,99.05999999999949
Negativo,1714230470,228.79521849669,0,116929,svm,1714230505,7.24,2.68,927760,3271,101.05999999999949
Negativo,1714230472,313.68624038312,0,116929,svm,1714230507,8.09,2.51,928399,3909,104.05999999999949
Negativo,1714230474,417.12918187426,0,116929,svm,1714230509,8.56,2.55,928827,4337,106.05999999999949
Negativo,1714230476,427.27157214863,0,116929,svm,1714230511,8.53,2.56,929056,4566,108.05999999999949
Negativo,1714230458,55.142583184149,0,116976,svm,1714230495,0.23,1.13,875048,193,90.70000000000073
Negativo,1714230460,68.675253145057,0,116976,svm,1714230497,0.23,1.13,875050,195,92.70000000000073
Negativo,1714230462,83.528760746722,0,116976,svm,1714230499,0.22,1.13,875054,199,94.70000000000073
Negativo,1714230464,101.12930640232,0,116976,svm,1714230501,0.23,1.13,875058,203,96.70000000000073
Negativo,1714230466,117.11432780395,0,116976,svm,1714230503,0.24,1.14,875081,226,98.70000000000073
Negativo,1714230468,139.20422399051,0,116976,svm,1714230505,0.24,1.14,875083,228,100.70000000000073
Negativo,1714230470,228.79521849669,0,116976,svm,1714230507,0.25,1.13,875114,259,103.70000000000073
Negativo,1714230472,313.68624038312,0,116976,svm,1714230509,0.26,1.13,875126,271,105.70000000000073
Negativo,1714230474,417.12918187426,0,116976,svm,1714230511,0.25,1.13,875128,273,107.70000000000073
Negativo,1714230458,55.142583184149,0,117927,svm,1714230513,1.39,1.57,877162,162,31.549999999999272
Negativo,1714230460,68.675253145057,0,117927,svm,1714230515,4.08,2.22,926459,529,33.54999999999927
Negativo,1714230462,83.528760746722,0,117927,svm,1714230517,3.94,2.22,926499,569,35.54999999999927
Negativo,1714230519,184.75773682167,0,117927,svm,1714230519,4.69,2.42,926845,911,37.54999999999927
Negativo,1714230521,146.82369507964,0,117927,svm,1714230521,4.7,2.25,926963,1029,39.54999999999927
Negativo,1714230523,189.85446042518,0,117927,svm,1714230523,4.5,2.25,926992,1058,41.54999999999927
Negativo,1714230525,166.7741038251,0,117927,svm,1714230525,4.43,2.13,927051,1117,43.54999999999927
Negativo,1714230528,196.91828842033,0,117927,svm,1714230528,4.28,2.12,927064,1130,45.54999999999927
Negativo,1714230530,245.3486755275,0,117927,svm,1714230530,4.1,2.12,927080,1146,47.54999999999927
Negativo,1714230532,281.42160033618,0,117927,svm,1714230532,3.96,2.11,927101,1167,49.54999999999927
Negativo,1714230534,335.86614996084,0,117927,svm,1714230534,3.8,2.11,927115,1181,51.54999999999927
Negativo,1714230536,360.95815978319,0,117927,svm,1714230536,3.68,2.09,927138,1204,53.54999999999927
Negativo,1714230538,411.1410143554,0,117927,svm,1714230538,3.55,2.09,927148,1214,55.54999999999927
Negativo,1714230540,464.94231190818,0,117927,svm,1714230540,3.42,2.09,927158,1224,57.54999999999927
Negativo,1714230542,513.00771776593,0,117927,svm,1714230542,3.31,2.09,927177,1243,59.54999999999927
Negativo,1714230544,549.24498990216,0,117927,svm,1714230544,3.23,2.09,927209,1275,61.54999999999927
Negativo,1714230546,586.40521998109,0,117927,svm,1714230546,3.15,2.09,927227,1293,63.54999999999927
Negativo,1714230548,626.27956976637,0,117927,svm,1714230548,3.1,2.1,927261,1327,65.54999999999927
Negativo,1714230550,670.45380760299,0,117927,svm,1714230550,3.01,2.1,927272,1338,67.54999999999927
Negativo,1714230552,710.2085203844,0,117927,svm,1714230552,2.93,2.1,927290,1356,69.54999999999927
Negativo,1714230554,770.22860502265,0,117927,svm,1714230554,2.81,2.1,927302,1368,72.54999999999927
Negativo,1714230556,805.19207342844,0,117927,svm,1714230556,2.74,2.1,927310,1376,74.54999999999927
Negativo,1714230558,813.92564825516,0,117927,svm,1714230558,2.68,2.09,927329,1395,76.54999999999927
Negativo,1714230560,842.7744105094,0,117927,svm,1714230560,2.62,2.09,927342,1408,78.54999999999927
Negativo,1714230562,871.25295509113,0,117927,svm,1714230562,2.56,2.09,927350,1416,80.54999999999927
Negativo,1714230564,899.25486349399,0,117927,svm,1714230564,2.5,2.09,927362,1428,82.54999999999927
Negativo,1714230519,184.75773682167,0,118093,svm,1714230566,0.55,1.46,876530,237,73.35000000000036
Negativo,1714230521,146.82369507964,0,118093,svm,1714230568,3.33,3.32,930344,531,75.35000000000036
Negativo,1714230523,189.85446042518,0,118093,svm,1714230570,4.96,4.13,970578,935,77.35000000000036
Negativo,1714230525,166.7741038251,0,118093,svm,1714230572,4.95,4.13,970796,1153,79.35000000000036
Negativo,1714230528,196.91828842033,0,118093,svm,1714230574,5.3,3.42,971185,1542,81.35000000000036
Negativo,1714230530,245.3486755275,0,118093,svm,1714230576,5.24,3.43,971374,1731,83.35000000000036
Negativo,1714230532,281.42160033618,0,118093,svm,1714230578,5.27,3.16,971585,1942,85.35000000000036
Negativo,1714230519,184.75773682167,0,118141,svm,1714230568,0.28,1.18,875004,160,74.05999999999949
Negativo,1714230521,146.82369507964,0,118141,svm,1714230570,0.28,1.18,875075,231,76.05999999999949
Negativo,1714230523,189.85446042518,0,118141,svm,1714230572,0.28,1.18,875081,237,78.05999999999949
Negativo,1714230525,166.7741038251,0,118141,svm,1714230574,0.27,1.18,875083,239,80.05999999999949
Negativo,1714230528,196.91828842033,0,118141,svm,1714230576,0.28,1.19,875105,261,82.05999999999949
Negativo,1714230530,245.3486755275,0,118141,svm,1714230578,0.27,1.19,875109,265,84.05999999999949
Negativo,1714230580,132.52899123885,0,118093,svm,1714230580,5.29,3.24,971785,2142,87.35000000000036
Negativo,1714230582,142.30637162905,0,118093,svm,1714230582,5.23,3.24,971970,2327,89.35000000000036
Negativo,1714230585,175.86627110462,0,118093,svm,1714230585,5.18,3.28,972175,2532,91.35000000000036
Negativo,1714230587,188.20951115972,0,118093,svm,1714230587,5.12,3.28,972360,2717,93.35000000000036
Negativo,1714230589,198.96493951886,0,118093,svm,1714230589,5.07,3.28,972544,2901,95.35000000000036
Negativo,1714230591,228.36992670887,0,118093,svm,1714230591,5.04,3.31,972738,3095,97.35000000000036
Negativo,1714230593,240.95321681074,0,118093,svm,1714230593,4.99,3.31,972920,3277,99.35000000000036
Negativo,1714230595,259.6806647139,0,118093,svm,1714230595,4.95,3.32,973119,3476,101.35000000000036
Negativo,1714230597,270.7078149124,0,118093,svm,1714230597,4.91,3.32,973307,3664,103.35000000000036
Negativo,1714230599,285.1021316576,0,118093,svm,1714230599,4.89,3.33,973520,3877,105.35000000000036
Negativo,1714230601,302.86589875443,0,118093,svm,1714230601,4.86,3.34,973746,4103,107.35000000000036
Negativo,1714230603,315.24988076074,0,118093,svm,1714230603,4.82,3.34,973932,4289,109.35000000000036
Negativo,1714230605,321.56208048488,0,118093,svm,1714230605,4.8,3.34,974130,4487,111.35000000000036
Negativo,1714230607,337.69057859957,0,118093,svm,1714230607,4.75,3.34,974311,4668,113.35000000000036
Negativo,1714230609,357.5743028568,0,118093,svm,1714230609,4.72,3.35,974509,4866,115.35000000000036
Negativo,1714230611,389.14852631869,0,118093,svm,1714230611,4.63,3.35,974695,5052,118.35000000000036
Negativo,1714230613,403.68312642625,0,118093,svm,1714230613,4.59,3.35,974875,5232,120.35000000000036
Negativo,1714230615,422.14544155261,0,118093,svm,1714230615,4.57,3.36,975077,5434,122.35000000000036
Negativo,1714230617,433.62337020664,0,118093,svm,1714230617,4.54,3.36,975267,5624,124.35000000000036
Negativo,1714230619,456.60576814604,0,118093,svm,1714230619,4.51,3.37,975462,5819,126.35000000000036
Negativo,1714230621,468.67903499268,0,118093,svm,1714230621,4.48,3.37,975646,6003,128.35000000000036
Negativo,1714230623,489.15672124438,0,118093,svm,1714230623,4.43,3.37,975823,6180,130.35000000000036
Negativo,1714230625,505.08424891555,0,118093,svm,1714230625,4.42,3.38,976023,6380,132.35000000000036
Negativo,1714230627,517.89135486232,0,118093,svm,1714230627,4.39,3.38,976209,6566,134.35000000000036
Negativo,1714230629,587.49916229051,0,118093,svm,1714230629,4.44,3.49,976442,6799,136.35000000000036
Negativo,1714230631,601.30913959738,0,118093,svm,1714230631,4.42,3.5,976640,6997,138.35000000000036
Negativo,1714230633,616.08912968564,0,118093,svm,1714230633,4.39,3.5,976821,7178,140.35000000000036
Negativo,1714230635,629.3924214332,0,118093,svm,1714230635,4.37,3.51,977013,7370,142.35000000000036
Negativo,1714230637,644.47887525995,0,118093,svm,1714230637,4.34,3.51,977197,7554,144.35000000000036
Negativo,1714230639,443.45305624749,0,118093,svm,1714230639,4.57,3.38,977524,7881,146.35000000000036
Negativo,1714230580,132.52899123885,0,118141,svm,1714230580,0.29,1.17,875136,292,86.05999999999949
Negativo,1714230582,142.30637162905,0,118141,svm,1714230582,0.28,1.17,875150,306,88.05999999999949
Negativo,1714230585,175.86627110462,0,118141,svm,1714230585,0.28,1.17,875152,308,90.05999999999949
Negativo,1714230587,188.20951115972,0,118141,svm,1714230587,0.27,1.17,875152,308,92.05999999999949
Negativo,1714230589,198.96493951886,0,118141,svm,1714230589,0.27,1.17,875152,308,94.05999999999949
Negativo,1714230591,228.36992670887,0,118141,svm,1714230591,0.26,1.17,875152,308,96.05999999999949
Negativo,1714230593,240.95321681074,0,118141,svm,1714230593,0.25,1.17,875152,308,98.05999999999949
Negativo,1714230595,259.6806647139,0,118141,svm,1714230595,0.25,1.17,875152,308,100.05999999999949
Negativo,1714230597,270.7078149124,0,118141,svm,1714230597,0.24,1.17,875154,310,102.05999999999949
Negativo,1714230599,285.1021316576,0,118141,svm,1714230599,0.24,1.17,875154,310,104.05999999999949
Negativo,1714230601,302.86589875443,0,118141,svm,1714230601,0.24,1.17,875154,310,106.05999999999949
Negativo,1714230603,315.24988076074,0,118141,svm,1714230603,0.23,1.17,875154,310,108.05999999999949
Negativo,1714230605,321.56208048488,0,118141,svm,1714230605,0.23,1.17,875154,310,110.05999999999949
Negativo,1714230607,337.69057859957,0,118141,svm,1714230607,0.22,1.17,875154,310,112.05999999999949
Negativo,1714230609,357.5743028568,0,118141,svm,1714230609,0.22,1.17,875154,310,114.05999999999949
Negativo,1714230611,389.14852631869,0,118141,svm,1714230611,0.21,1.17,875154,310,117.05999999999949
Negativo,1714230613,403.68312642625,0,118141,svm,1714230613,0.21,1.17,875154,310,119.05999999999949
Negativo,1714230615,422.14544155261,0,118141,svm,1714230615,0.21,1.17,875154,310,121.05999999999949
Negativo,1714230617,433.62337020664,0,118141,svm,1714230617,0.2,1.17,875154,310,123.05999999999949
Negativo,1714230619,456.60576814604,0,118141,svm,1714230619,0.2,1.17,875154,310,125.05999999999949
Negativo,1714230621,468.67903499268,0,118141,svm,1714230621,0.2,1.17,875154,310,127.05999999999949
Negativo,1714230623,489.15672124438,0,118141,svm,1714230623,0.19,1.17,875154,310,129.0599999999995
Negativo,1714230625,505.08424891555,0,118141,svm,1714230625,0.19,1.17,875154,310,131.0599999999995
Negativo,1714230627,517.89135486232,0,118141,svm,1714230627,0.19,1.17,875156,312,133.0599999999995
Negativo,1714230629,587.49916229051,0,118141,svm,1714230629,0.19,1.17,875156,312,135.0599999999995
Negativo,1714230631,601.30913959738,0,118141,svm,1714230631,0.18,1.17,875156,312,137.0599999999995
Negativo,1714230633,616.08912968564,0,118141,svm,1714230633,0.18,1.17,875156,312,139.0599999999995
Negativo,1714230635,629.3924214332,0,118141,svm,1714230635,0.18,1.17,875156,312,141.0599999999995
Negativo,1714230637,644.47887525995,0,118141,svm,1714230637,0.17,1.17,875156,312,143.0599999999995
Negativo,1714230639,443.45305624749,0,118141,svm,1714230639,0.18,1.18,875186,342,145.0599999999995
